# Date:     2024-01-15 15:50:33
# Database: ocvs
# Target:   lmc_cepheids
# Query:    TRUE 
# Objects:  4713
# Columns:
# ID	Mode	RA	DECL	ID_OGLE_II	ID_OGLE_III	ID_OGLE_IV	ID_OTHER	I	V	V_I	P_1	dP_1	T0_1	A_1	R21_1	phi21_1	R31_1	phi31_1	P_2	dP_2	T0_2	A_2	R21_2	phi21_2	R31_2	phi31_2	P_3	dP_3	T0_3	A_3	R21_3	phi21_3	R31_3	phi31_3	Remarks
OGLE-LMC-CEP-2759	1	5.648053	-68.293306	-99.99	LMC173.1.1140	LMC554.15.1005	-99.99	17.923	18.541	0.618	0.3574690	0.0000005	6000.13745	0.209	0.122	2.152	0.103	5.969	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2760	F	5.648367	-69.714444	-99.99	LMC176.6.66751	LMC516.18.15904	-99.99	16.218	17.605	1.387	4.3585715	0.0000093	6002.41918	0.487	0.455	4.764	0.216	3.295	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2761	1	5.648506	-70.349722	LMC_SC17_153986	LMC177.6.104756	LMC516.01.14795	-99.99	16.043	17.002	0.959	1.7445856	0.0000035	6000.78597	0.227	0.150	4.572	0.022	3.474	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2762	F	5.648511	-70.311806	LMC_SC17_157908	LMC177.6.104612	LMC516.01.14710	HV5979	14.117	15.219	1.102	11.5311140	0.0000904	6009.01699	0.298	0.089	2.649	0.106	1.128	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2763	F	5.648661	-70.772583	-99.99	LMC178.5.47849	LMC515.26.27850	HV12630	14.902	15.621	0.719	4.0138402	0.0000037	6002.39674	0.633	0.440	4.431	0.238	2.630	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2764	F	5.648894	-70.142500	LMC_SC17_168328	LMC177.5.113573	LMC516.09.6903	-99.99	16.072	17.366	1.294	2.9249256	0.0000036	6001.81231	0.569	0.432	4.378	0.238	2.477	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2765	F	5.648958	-70.383889	LMC_SC17_153923	LMC177.6.43633	LMC516.01.14712	-99.99	14.548	15.763	1.215	9.3553360	0.0000499	6005.56381	0.309	0.143	0.504	0.089	0.022	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2766	F	5.649219	-70.187361	LMC_SC17_165084	LMC177.5.113518	LMC516.09.62	CV519	15.913	17.210	1.297	3.7227474	0.0000083	6001.39253	0.471	0.410	4.599	0.204	2.967	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2767	1	5.649281	-70.574361	LMC_SC17_140230	LMC177.7.39597	LMC515.26.51274	-99.99	14.988	15.789	0.801	2.8907985	0.0000065	6002.57157	0.253	0.077	4.217	0.014	4.993	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2768	F	5.649675	-70.399028	LMC_SC17_150150	LMC177.6.43637	LMC516.01.6198	HV2741	15.099	16.044	0.945	4.6991154	0.0000080	6004.44339	0.457	0.425	4.795	0.184	3.352	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2769	1	5.650267	-69.859778	LMC_SC17_186006	LMC176.7.81802	LMC516.18.196	CV526	16.639	17.587	0.948	1.3204659	0.0000023	6000.49644	0.278	0.199	4.404	0.069	2.612	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2770	1	5.650603	-70.437611	LMC_SC17_150217	LMC177.7.94041	LMC516.01.6323	-99.99	16.896	17.690	0.794	0.8086866	0.0000014	6000.43899	0.189	0.169	3.475	0.087	1.279	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2771	1	5.651075	-70.309833	LMC_SC17_157955	LMC177.6.104671	LMC516.01.14845	CV521	15.626	16.436	0.810	1.8491166	0.0000034	6000.35109	0.256	0.191	4.527	0.029	2.527	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2772	F	5.651364	-70.230361	LMC_SC17_161761	LMC177.5.51432	LMC552.25.66424	CV522	15.639	16.489	0.850	2.9487605	0.0000090	6002.82659	0.574	0.450	4.393	0.260	2.504	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2773	F	5.651636	-69.126361	-99.99	LMC175.3.24127	LMC553.25.8181	-99.99	15.960	17.136	1.176	3.5146730	0.0000054	6001.83283	0.488	0.436	4.597	0.238	2.971	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2774	F	5.651911	-70.128361	LMC_SC17_168290	LMC176.1.41	LMC516.09.6911	CV525	15.735	16.902	1.167	3.8131936	0.0000097	6000.72283	0.299	0.350	4.670	0.129	3.087	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2775	F	5.652242	-70.337944	LMC_SC17_153917	LMC177.6.104617	LMC516.01.14705	HV1014	14.165	15.000	0.835	7.9624028	0.0000349	6002.90118	0.327	0.222	4.946	0.084	3.108	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2776	12	5.653264	-71.226583	-99.99	LMC178.8.42241	LMC515.09.39931	-99.99	16.470	17.116	0.646	0.9357779	0.0000033	6000.68316	0.222	0.229	3.998	0.060	1.776	0.7528671	0.0000083	6000.14870	0.064	0.065	-99.99	0.062	2.200	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2777	F	5.653508	-70.549028	-99.99	LMC177.7.39645	LMC552.16.57651	-99.99	15.485	16.336	0.851	3.2185793	0.0000042	6002.48600	0.475	0.456	4.557	0.245	2.903	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2778	1	5.653733	-70.160528	-99.99	LMC177.5.113532	LMC516.09.81	-99.99	15.713	16.733	1.020	2.1509402	0.0000223	6001.68662	0.072	0.000	-99.99	0.000	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2779	1	5.653958	-70.236278	LMC_SC17_161756	LMC177.5.51442	LMC552.25.66414	CV528	15.752	16.760	1.008	2.0911888	0.0000096	6001.02700	0.221	0.110	4.727	0.000	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2780	F	5.654211	-69.327556	-99.99	LMC175.2.19	LMC553.16.18730	HV2749	13.395	14.628	1.233	23.1111863	0.0002831	6010.04412	0.383	0.192	4.541	0.146	2.402	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2781	F	5.654303	-70.313417	LMC_SC17_157949	LMC177.6.104686	LMC516.01.14837	CV527	15.753	16.711	0.958	2.9971291	0.0000063	6000.73550	0.493	0.423	4.474	0.224	2.674	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2782	1	5.654669	-70.109972	LMC_SC17_168302	LMC176.1.50	LMC516.08.505D	-99.99	15.814	-99.99	-99.99	1.5871831	0.0000158	6001.12639	0.233	0.185	4.023	0.034	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2783	F	5.654681	-70.154306	LMC_SC17_168282	LMC177.5.113535	-99.99	-99.99	15.911	17.183	1.272	3.6369975	0.0000033	6001.74924	0.448	0.401	4.561	0.198	2.866	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2784	F	5.654697	-70.897222	-99.99	LMC178.6.44436	LMC515.18.50659	HV2742	15.349	16.105	0.756	3.2244301	0.0000043	6002.73174	0.636	0.469	4.467	0.282	2.674	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2785	F	5.654944	-70.573722	LMC_SC17_140231	LMC177.7.39649	LMC552.16.57640	-99.99	15.141	16.017	0.876	4.1657101	0.0000080	6003.28183	0.448	0.432	4.696	0.213	3.170	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2786	1	5.654961	-68.378611	-99.99	LMC174.4.108	LMC554.15.1113D	-99.99	15.012	-99.99	-99.99	2.3333346	0.0000367	6001.13675	0.177	0.114	4.812	0.034	2.251	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2787	1	5.655261	-71.190472	-99.99	LMC178.8.42192	LMC515.09.47595	-99.99	14.728	15.430	0.702	3.3964198	0.0000256	6003.02319	0.130	0.062	3.612	0.000	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2788	1	5.655300	-70.074667	LMC_SC17_171547	LMC176.1.163	LMC516.08.38108	-99.99	16.773	18.221	1.448	1.9657980	0.0000134	6000.80228	0.223	0.137	4.697	0.040	3.083	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2789	1	5.655353	-70.092361	LMC_SC17_171481	LMC176.1.9	LMC516.08.37947	-99.99	15.472	16.405	0.933	2.5377316	0.0000142	6001.00070	0.141	0.113	0.089	0.084	5.175	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2790	1	5.655569	-69.557111	-99.99	LMC176.4.28755	LMC553.16.65	-99.99	15.862	16.624	0.762	1.6412714	0.0000162	6001.64125	0.048	0.000	-99.99	0.000	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2791	F	5.655819	-70.481694	LMC_SC17_146720	LMC177.7.93849	LMC552.25.38257	-99.99	15.708	16.697	0.989	3.3839198	0.0000129	6001.69094	0.242	0.300	4.531	0.092	2.833	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2792	F	5.656275	-71.760722	-99.99	LMC179.7.8743	LMC515.01.24874	-99.99	15.930	16.697	0.767	2.3872198	0.0000054	6001.10629	0.347	0.394	4.421	0.179	2.723	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2793	1	5.656394	-69.368583	-99.99	LMC175.2.8826	LMC553.16.18745	HV2753	15.115	15.918	0.803	2.9112894	0.0000140	6001.92410	0.259	0.099	3.671	0.046	6.045	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2794	F	5.656492	-71.012694	-99.99	LMC178.6.21121	LMC515.18.36046	-99.99	15.617	16.382	0.765	2.7017683	0.0000033	6001.60204	0.522	0.473	4.454	0.254	2.703	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2795	F	5.657108	-70.349694	LMC_SC17_153916	LMC177.6.104631	LMC552.25.55419	HV1016	14.081	15.027	0.946	10.0437950	0.0000454	6000.02159	0.417	0.052	5.721	0.099	0.921	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2796	1	5.657156	-70.182861	LMC_SC17_165146	LMC177.5.113793	LMC516.08.30708	-99.99	17.032	18.859	1.827	2.2649334	0.0000178	6001.40793	0.207	0.138	4.738	0.000	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2797	F	5.657203	-71.087889	-99.99	LMC178.7.51030	LMC515.18.29442	-99.99	15.230	16.058	0.828	3.8915029	0.0000151	6002.34833	0.305	0.364	4.642	0.136	3.125	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2798	1	5.657378	-70.038861	LMC_SC17_175068	LMC176.1.34266	LMC516.08.46982	CV536	15.253	16.065	0.812	2.5033363	0.0000103	6001.53277	0.245	0.071	4.569	0.019	5.409	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2799	F	5.657383	-69.255389	-99.99	LMC175.2.41212	LMC553.25.120	-99.99	16.751	18.416	1.665	3.4703284	0.0000291	6003.13634	0.355	0.395	4.621	0.167	2.934	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2800	1	5.657383	-69.617222	-99.99	LMC176.4.355	LMC516.17.45457	-99.99	18.185	20.237	2.052	2.1834383	0.0000317	6000.26254	0.199	0.131	4.523	0.000	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2801	1	5.657419	-69.899472	LMC_SC17_182624	LMC176.2.37446	LMC516.17.25265	CV537	16.349	17.296	0.947	1.4132440	0.0000019	6000.80575	0.321	0.234	4.199	0.076	2.166	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2802	F1	5.658103	-70.638667	LMC_SC17_191865	LMC177.8.82438	LMC515.26.13413	-99.99	16.466	17.119	0.653	1.2851436	0.0000080	6000.79084	0.234	0.230	4.315	0.054	2.198	0.9375943	0.0000057	6000.43187	0.202	0.190	4.535	0.042	2.965	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2803	1	5.658925	-70.467861	LMC_SC17_200426	LMC177.7.93854	LMC552.25.38219	-99.99	15.323	16.053	0.730	2.1093764	0.0000044	6000.87446	0.255	0.158	4.476	0.012	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2804	1	5.658958	-70.327611	LMC_SC17_211311	LMC177.6.104720	LMC552.25.55462	CV535	15.445	16.269	0.824	2.2101381	0.0000057	6002.16529	0.279	0.129	4.647	0.014	4.097	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2805	F	5.658986	-70.441194	LMC_SC17_203718	LMC177.7.93815	LMC552.25.45008	-99.99	14.645	15.585	0.940	6.5883028	0.0000373	6005.20199	0.226	0.265	5.265	0.023	3.964	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2806	1	5.659006	-70.363333	LMC_SC17_207502	LMC177.6.43730	LMC552.25.55439	CV533	15.480	16.230	0.750	2.1341117	0.0000044	6000.49018	0.242	0.122	4.536	0.000	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2807	F	5.659164	-70.587528	LMC_SC17_194574	LMC177.8.82356	LMC552.16.57634	HV5981	15.255	16.136	0.881	3.8841448	0.0000038	6001.64932	0.581	0.439	4.551	0.231	2.869	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2808	F	5.659222	-70.376278	LMC_SC17_207457	LMC177.6.43735	LMC552.25.55430	HV5983	15.228	16.046	0.818	3.6437791	0.0000041	6003.14538	0.525	0.446	4.524	0.246	2.848	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2809	F	5.659550	-71.139917	-99.99	LMC178.7.23402	LMC515.18.26	-99.99	15.851	17.191	1.340	4.6792719	0.0000131	6004.52495	0.496	0.436	4.787	0.197	3.336	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2810	F	5.659644	-69.166389	-99.99	LMC175.3.33515	LMC553.24.24864	-99.99	16.885	18.222	1.337	2.2717122	0.0000037	6001.00987	0.620	0.471	4.261	0.236	2.395	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2811	F	5.659733	-70.688111	LMC_SC17_191790	LMC177.8.34728	LMC515.26.6146	-99.99	15.771	16.837	1.066	3.1668894	0.0000040	6002.59172	0.481	0.430	4.537	0.229	2.817	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2812	F	5.660656	-70.388694	LMC_SC17_207446	LMC177.3.2	LMC552.25.44994	HV2748	14.127	15.046	0.919	8.2753925	0.0000281	6003.43065	0.395	0.349	5.398	0.125	3.791	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2813	F	5.660769	-70.042056	LMC_SC17_227509	LMC176.1.34245	LMC516.08.46979	HV2752	14.724	15.842	1.118	7.1928200	0.0000197	6002.04269	0.566	0.362	5.039	0.210	3.068	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2814	1	5.661389	-70.333444	LMC_SC17_211288	LMC177.3.50366	LMC552.25.55461	CV539	14.960	15.769	0.809	3.0686322	0.0000096	6003.03862	0.236	0.104	3.734	0.036	6.251	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2815	1	5.661603	-70.368722	LMC_SC17_207496	LMC177.3.39	LMC552.25.55433	HV2750	15.277	16.003	0.726	2.3164951	0.0000054	6001.08370	0.273	0.105	4.659	0.017	4.456	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2816	1	5.661631	-69.613972	-99.99	LMC176.4.28778	LMC516.17.6828D	-99.99	16.314	-99.99	-99.99	2.0894736	0.0000101	6000.08308	0.232	0.155	4.597	0.000	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2817	F	5.661694	-71.020444	-99.99	LMC178.6.21092	LMC515.18.6415	-99.99	15.125	15.965	0.840	4.1833182	0.0000101	6002.74108	0.291	0.343	4.728	0.119	3.248	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2818	F	5.662094	-71.147000	-99.99	LMC178.7.23370	LMC515.09.20533	-99.99	15.359	16.183	0.824	3.2882298	0.0000164	6001.36662	0.316	0.387	4.572	0.162	2.894	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2819	F	5.662314	-70.274639	LMC_SC17_214828	LMC177.4.28	LMC552.25.66326	CV542	15.160	16.153	0.993	4.7892913	0.0000241	6002.13200	0.211	0.270	4.754	0.055	3.209	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2820	1	5.662442	-70.320500	LMC_SC17_211372	LMC177.3.50489	LMC552.25.55561	-99.99	16.154	17.529	1.375	2.1129394	0.0000063	6001.89176	0.252	0.146	4.687	0.019	3.428	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2821	F	5.662469	-70.513250	LMC_SC17_200392	LMC177.2.29	LMC552.25.19	-99.99	15.687	16.408	0.721	2.4584556	0.0000025	6000.12705	0.677	0.492	4.318	0.278	2.481	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2822	1	5.662750	-69.901417	LMC_SC17_234288	LMC176.2.37419	LMC516.17.25214	CV549	15.569	16.417	0.848	2.2140838	0.0000084	6000.15802	0.203	0.089	5.024	0.024	4.642	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2823	F	5.662833	-69.791000	-99.99	LMC176.3.73	LMC516.17.31864	CV555	15.611	16.490	0.879	3.1069464	0.0000034	6001.89530	0.523	0.425	4.469	0.236	2.700	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2824	1	5.662981	-70.325000	LMC_SC17_211317	LMC177.3.50414	LMC552.25.55467	-99.99	15.353	16.177	0.824	2.3844147	0.0000169	6001.16259	0.189	0.048	4.837	0.019	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	blended with an eclipsing binary
OGLE-LMC-CEP-2825	F	5.663128	-70.411889	LMC_SC17_203764	LMC177.3.52	LMC552.25.7636	HV12333	15.240	16.138	0.898	4.1037714	0.0000064	6001.21513	0.518	0.418	4.580	0.196	2.895	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2826	F	5.663147	-70.021333	LMC_SC17_227513	LMC176.1.34271	LMC516.08.46986	-99.99	14.966	15.831	0.865	4.8127835	0.0000083	6001.28939	0.553	0.466	4.773	0.228	3.279	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2827	F	5.663222	-70.065167	LMC_SC17_224012	LMC176.1.34272	LMC516.08.37897	HV12335	15.076	16.072	0.996	4.9172716	0.0000080	6004.69019	0.517	0.423	4.719	0.179	3.092	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-2828	F	5.663933	-70.224000	LMC_SC17_214838	LMC177.4.5	LMC516.08.448D	-99.99	14.918	-99.99	-99.99	4.9202615	0.0000036	6001.77951	0.555	0.433	4.713	0.187	3.233	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
